0.6997705108532256,0.6919424478022134,0.6919424478022134,0.6992078665182546,0.6950966303070728,0.6950966303070728,0.7004025603837719,0.6996891037094737,0.6996891037094737,0.7001359898298949,0.6994038463207023,0.6994038463207023,0.7004318378350608,0.6992228689951993,0.6992228689951993
0.9654073667124,0.6581358762747249,0.6581358762747249,0.983596455879512,0.6615720783067397,0.6615720783067397,0.9848507291530377,0.6626701710125273,0.6626701710125273,0.9878715106113587,0.6481616119723258,0.6481616119723258,0.9901083466397665,0.6342268431008472,0.6342268431008472
0.9995980292971683,0.431822786607996,0.431822786607996,0.999658287562964,0.4421308795548793,0.4421308795548793,0.9995201681944702,0.45173328691731673,0.45173328691731673,0.999727430343628,0.44203474226009465,0.44203474226009465,0.9993974653637915,0.43922298297099793,0.43922298297099793
0.9995201681944702,0.3924916137325509,0.3924916137325509,0.9996269180365364,0.3948030598341713,0.3948030598341713,0.999727430343628,0.3894947219222256,0.3894947219222256,1.0,0.38851390680003284,0.38851390680003284,0.9991960500413501,0.39355907457008643,0.39355907457008643
0.7046379109760055,0.4984470539770345,0.4984470539770345,0.7059241078634353,0.4892170939478415,0.4892170939478415,0.7090886822074939,0.48017932853008655,0.48017932853008655,0.7080561160081309,0.4780467624562349,0.4780467624562349,0.710965558266907,0.47944899369750693,0.47944899369750693
0.9869901655993418,0.40220155387727435,0.40220155387727435,0.9889913180136862,0.40137727759628633,0.40137727759628633,0.9902227406142308,0.4021825195609972,0.4021825195609972,0.9916031221239162,0.40419785806565955,0.40419785806565955,0.9908708928207154,0.4063077558516739,0.4063077558516739
0.9979929419253516,0.44429410292415206,0.44429410292415206,0.9983909173911409,0.4615684559190117,0.4615684559190117,0.9987450483879162,0.4396872183380488,0.4396872183380488,0.9983604922006819,0.4433248586933204,0.4433248586933204,0.998513640185313,0.44673331379369774,0.44673331379369774
0.9984724828092514,0.4867908875395237,0.4867908875395237,0.9989617247052754,0.5785609778146316,0.5785609778146316,0.9980114442435866,0.4840019042496745,0.4840019042496745,0.9990901977121095,0.47137680990931025,0.47137680990931025,0.9985942925842772,0.5222067196899239,0.5222067196899239
0.705526831366089,0.6811723359674834,0.6811723359674834,0.7053040069265963,0.6814897514711655,0.6814897514711655,0.704666338909781,0.6806568313639797,0.6806568313639797,0.7052546183584464,0.6811646270338536,0.6811646270338536,0.7042278505414468,0.6816513414044468,0.6816513414044468
0.7055452236445934,0.689718956151797,0.689718956151797,0.7048786976770837,0.6888603112268682,0.6888603112268682,0.7050230836985735,0.6895919427709736,0.6895919427709736,0.7053789464493492,0.6896537151884882,0.6896537151884882,0.7049282291287626,0.6887602124152408,0.6887602124152408
0.7050419831782655,0.6894576532202785,0.6894576532202785,0.7049130429595225,0.6890477193448301,0.6890477193448301,0.7051943359301421,0.6893932087731474,0.6893932087731474,0.7048668691202499,0.6894540793275541,0.6894540793275541,0.7047794898747212,0.6897962216902972,0.6897962216902972
0.7048497824949798,0.6896713651971144,0.6896713651971144,0.70518643543266,0.6894260410523768,0.6894260410523768,0.704867909542626,0.6899912283522128,0.6899912283522128,0.7044417605716987,0.6896521985054238,0.6896521985054238,0.7052920015507312,0.6882095704072644,0.6882095704072644
0.6965862934013547,0.6810503361659364,0.6810503361659364,0.6962357011369209,0.6787943274550682,0.6787943274550682,0.6953461462791041,0.6809758180108522,0.6809758180108522,0.6967973287975421,0.6799917311607191,0.6799917311607191,0.6954563019330116,0.6813457652249221,0.6813457652249221
0.6994789584706395,0.585849250701229,0.585849250701229,0.6996345288616134,0.5647417585917052,0.5647417585917052,0.699391332885027,0.5670148371525421,0.5670148371525421,0.6977930811323575,0.5876425125759848,0.5876425125759848,0.6993600246347071,0.6079249465724597,0.6079249465724597
0.7000060433937457,0.6274539490233266,0.6274539490233266,0.6956792742647636,0.6008298478619358,0.6008298478619358,0.6972185763030224,0.6068676201581539,0.6068676201581539,0.6974732403363699,0.6036916073541894,0.6036916073541894,0.6993679265469743,0.5848510762213366,0.5848510762213366
0.6962703749247191,0.6412814589497695,0.6412814589497695,0.6997565915942875,0.648478166067783,0.648478166067783,0.7006119642323486,0.6526402480229958,0.6526402480229958,0.6965514153890926,0.6556391248208262,0.6556391248208262,0.6959205908942998,0.6561836529962044,0.6561836529962044
